dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.688650,9.605254,21.002839,3.312260,-6.451613,-0.000000,1.520671
0.020000,21.691765,9.670133,21.067794,3.183227,-6.451613,0.000000,1.524963
0.020000,21.694497,9.732447,21.130168,3.054195,-6.451613,0.000000,1.529004
0.020000,21.696881,9.792193,21.189962,2.925163,-6.451613,0.000000,1.532806
0.020000,21.698951,9.849368,21.247174,2.796131,-6.451613,-0.000000,1.536380
0.020000,21.700739,9.903976,21.301807,2.667098,-6.451613,0.000000,1.539737
0.020000,21.702274,9.956000,21.353858,2.538066,-6.451613,0.000000,1.542883
0.020000,21.703582,10.005459,21.403329,2.409034,-6.451613,0.000000,1.545829
0.020000,21.704687,10.052333,21.450220,2.280002,-6.451613,-0.000000,1.548582
0.020000,21.705615,10.096632,21.494529,2.150969,-6.451613,0.000000,1.551149
0.020000,21.706384,10.138354,21.536259,2.021937,-6.451613,0.000000,1.553537
0.020000,21.707017,10.177500,21.575407,1.892905,-6.451613,-0.000000,1.555751
0.020000,21.707529,10.214063,21.611975,1.763872,-6.451613,0.000000,1.557797
0.020000,21.707939,10.248045,21.645962,1.634840,-6.451613,-0.000000,1.559679
0.020000,21.708261,10.279453,21.677368,1.505808,-6.451613,0.000000,1.561403
0.020000,21.708509,10.308276,21.706194,1.376776,-6.451613,-0.000000,1.562971
0.020000,21.708696,10.334519,21.732439,1.247743,-6.451613,0.000000,1.564388
0.020000,21.708833,10.358183,21.756104,1.118711,-6.451613,-0.000000,1.565656
0.020000,21.708929,10.379267,21.777188,0.989679,-6.451613,0.000000,1.566780
0.020000,21.708994,10.397770,21.795691,0.860647,-6.451613,0.000000,1.567760
0.020000,21.709036,10.413697,21.811614,0.731614,-6.451613,0.000000,1.568600
0.020000,21.709061,10.427035,21.824956,0.602582,-6.451613,0.000000,1.569300
0.020000,21.709074,10.437798,21.835717,0.473550,-6.451613,0.000000,1.569864
0.020000,21.709080,10.445976,21.843898,0.344518,-6.451613,0.000000,1.570291
0.020000,21.709082,10.451579,21.849498,0.215485,-6.451613,0.000000,1.570583
0.020000,21.709082,10.454601,21.852517,0.086453,-6.451613,0.000000,1.570740
0.020000,21.709082,10.455576,21.853491,0.010968,-3.774231,133.869074,1.570791
0.020000,21.709082,10.455686,21.853601,0.000000,-0.548425,161.290323,1.570796
0.020000,21.709082,10.455686,21.853601,0.000000,0.000000,27.421249,1.570796
