dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.186884,7.083375,16.825179,3.118558,1.609334,-2.182333,1.152487
0.020000,20.211978,7.141153,16.888171,3.149595,1.551863,-2.873558,1.169493
0.020000,20.236335,7.199899,16.951767,3.179806,1.510538,-2.066249,1.185896
0.020000,20.259957,7.259572,17.015946,3.208906,1.454989,-2.777451,1.201718
0.020000,20.282847,7.320129,17.080684,3.236907,1.400072,-2.745840,1.216979
0.020000,20.305009,7.381528,17.145960,3.263837,1.346472,-2.680022,1.231701
0.020000,20.326451,7.443731,17.211755,3.289732,1.294748,-2.586215,1.245905
0.020000,20.347177,7.506700,17.278048,3.314639,1.245346,-2.470070,1.259612
0.020000,20.367198,7.570400,17.344820,3.338611,1.198613,-2.336656,1.272841
0.020000,20.386520,7.634791,17.412047,3.361364,1.137637,-3.048797,1.285612
0.020000,20.405154,7.699841,17.479713,3.383306,1.097104,-2.026683,1.297945
0.020000,20.423108,7.765519,17.547801,3.404381,1.053781,-2.166127,1.309858
0.020000,20.440394,7.831790,17.616290,3.424447,1.003284,-2.524867,1.321368
0.020000,20.457021,7.898626,17.685163,3.443628,0.959075,-2.210445,1.332493
0.020000,20.473002,7.966000,17.754407,3.462195,0.928322,-1.537633,1.343251
0.020000,20.488347,8.033885,17.824004,3.479887,0.884607,-2.185751,1.353656
0.020000,20.503067,8.102249,17.893935,3.496535,0.832392,-2.610759,1.363722
0.020000,20.517174,8.171073,17.964190,3.512741,0.810288,-1.105196,1.373466
0.020000,20.530680,8.240333,18.034754,3.528234,0.774676,-1.780582,1.382901
0.020000,20.543596,8.310008,18.105616,3.543067,0.741627,-1.652492,1.392040
0.020000,20.555934,8.380075,18.176762,3.557289,0.711111,-1.525798,1.400896
0.020000,20.567705,8.450512,18.248175,3.570671,0.669093,-2.100883,1.409481
0.020000,20.578920,8.521302,18.319848,3.583658,0.649372,-0.986050,1.417805
0.020000,20.589593,8.592430,18.391773,3.596223,0.628249,-1.056123,1.425880
0.020000,20.599733,8.663881,18.463939,3.608335,0.605590,-1.132974,1.433718
0.020000,20.609350,8.735627,18.536326,3.619357,0.551080,-2.725513,1.441326
0.020000,20.618458,8.807666,18.608940,3.630661,0.565242,0.708102,1.448715
0.020000,20.627065,8.879975,18.681759,3.640955,0.514662,-2.528977,1.455893
0.020000,20.635183,8.952548,18.754785,3.651300,0.517282,0.131006,1.462870
0.020000,20.642821,9.025363,18.827998,3.660680,0.468996,-2.414331,1.469653
0.020000,20.649991,9.098417,18.901404,3.670282,0.480098,0.555092,1.476250
0.020000,20.656701,9.171692,18.974985,3.679065,0.439158,-2.046953,1.482668
0.020000,20.662961,9.245177,19.048737,3.687564,0.424947,-0.710588,1.488914
0.020000,20.668745,9.318372,19.122160,3.671178,-0.819317,-62.213193,1.494955
0.020000,20.673992,9.390171,19.194150,3.599488,-3.584507,-138.259503,1.500714
0.020000,20.678692,9.459851,19.263988,3.491920,-5.378388,-89.694016,1.506152
0.020000,20.682883,9.527290,19.331558,3.378466,-5.672702,-14.715735,1.511280
0.020000,20.686608,9.592468,19.396842,3.264222,-5.712198,-1.974806,1.516114
0.020000,20.689906,9.655358,19.459819,3.148837,-5.769262,-2.853195,1.520671
0.020000,20.692815,9.715950,19.520480,3.033080,-5.787863,-0.930019,1.524963
0.020000,20.695370,9.774227,19.578814,2.916660,-5.820972,-1.655481,1.529004
0.020000,20.697602,9.830174,19.634805,2.799548,-5.855601,-1.731415,1.532806
0.020000,20.699544,9.883778,19.688443,2.681944,-5.880211,-1.230534,1.536380
0.020000,20.701222,9.935031,19.739724,2.564038,-5.895304,-0.754650,1.539737
0.020000,20.702663,9.983910,19.788624,2.445013,-5.951260,-2.797788,1.542883
0.020000,20.703893,10.030423,19.835154,2.326465,-5.927385,1.193746,1.545829
0.020000,20.704934,10.074546,19.879289,2.206746,-5.985958,-2.928658,1.548582
0.020000,20.705808,10.116278,19.921030,2.087060,-5.984288,0.083508,1.551149
0.020000,20.706533,10.155613,19.960371,1.967081,-5.998930,-0.732086,1.553537
0.020000,20.707130,10.192544,19.997308,1.846831,-6.012515,-0.679244,1.555751
0.020000,20.707614,10.227062,20.031829,1.726053,-6.038888,-1.318647,1.557797
0.020000,20.708001,10.259162,20.063932,1.605118,-6.046747,-0.392963,1.559679
0.020000,20.708305,10.288847,20.093618,1.484321,-6.039857,0.344519,1.561403
0.020000,20.708540,10.316102,20.120874,1.362795,-6.076311,-1.822703,1.562971
0.020000,20.708717,10.340928,20.145700,1.241326,-6.073467,0.142169,1.564388
0.020000,20.708846,10.363323,20.168096,1.119789,-6.076843,-0.168795,1.565656
0.020000,20.708937,10.383283,20.188057,0.998030,-6.087965,-0.556074,1.566780
