dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.726220,3.805128,14.808560,4.991243,1.785173,2.241559,0.111137
0.020000,18.826033,3.817302,14.909112,5.027635,1.819605,1.721615,0.131691
0.020000,18.926299,3.831666,15.010402,5.064490,1.842734,1.156423,0.152983
0.020000,19.026965,3.848320,15.112436,5.101713,1.861135,0.920062,0.175019
0.020000,19.127967,3.867364,15.215218,5.139088,1.868768,0.381682,0.197803
0.020000,19.229230,3.888896,15.318745,5.176369,1.864049,-0.235955,0.221333
0.020000,19.330668,3.913014,15.423011,5.213277,1.845397,-0.932619,0.245601
0.020000,19.432182,3.939807,15.528001,5.249503,1.811291,-1.705294,0.270594
0.020000,19.533660,3.969361,15.633695,5.284710,1.760338,-2.547640,0.296292
0.020000,19.634979,4.001753,15.740066,5.318537,1.691348,-3.449522,0.322666
0.020000,19.736003,4.037051,15.847079,5.350645,1.605433,-4.295742,0.349682
0.020000,19.836584,4.075307,15.954690,5.380557,1.495612,-5.491067,0.377296
0.020000,19.936565,4.116562,16.062848,5.407912,1.367744,-6.393382,0.405458
0.020000,20.035780,4.160840,16.171495,5.432339,1.221334,-7.320514,0.434109
0.020000,20.134057,4.208146,16.280565,5.453474,1.056754,-8.229004,0.463183
0.020000,20.231218,4.258467,16.389984,5.470962,0.874387,-9.118326,0.492606
0.020000,20.327087,4.311770,16.499675,5.484543,0.679054,-9.766677,0.522301
0.020000,20.421488,4.368002,16.609555,5.493995,0.472625,-10.321425,0.552185
0.020000,20.514249,4.427090,16.719537,5.499104,0.255411,-10.860698,0.582172
0.020000,20.605209,4.488943,16.829534,5.499859,0.037746,-10.883253,0.612173
0.020000,20.694216,4.553451,16.939459,5.496244,-0.180719,-10.923245,0.642103
0.020000,20.781132,4.620490,17.049225,5.488322,-0.396129,-10.770515,0.671873
0.020000,20.865835,4.689923,17.158750,5.476238,-0.604181,-10.402588,0.701402
0.020000,20.948221,4.761604,17.267954,5.460212,-0.801278,-9.854857,0.730610
0.020000,21.028203,4.835378,17.376765,5.440528,-0.984201,-9.146134,0.759425
0.020000,21.105715,4.911087,17.485115,5.417524,-1.150212,-8.300578,0.787780
0.020000,21.180708,4.988571,17.592947,5.391581,-1.297133,-7.346055,0.815614
0.020000,21.253152,5.067670,17.700208,5.363060,-1.426050,-6.445842,0.842878
0.020000,21.323033,5.148227,17.806851,5.332144,-1.545822,-5.988582,0.869526
0.020000,21.390359,5.230095,17.912847,5.299782,-1.618123,-3.615072,0.895523
0.020000,21.455141,5.313125,18.018159,5.265639,-1.707133,-4.450501,0.920841
0.020000,21.517416,5.397186,18.122775,5.230807,-1.741601,-1.723380,0.945458
0.020000,21.577221,5.482148,18.226675,5.194961,-1.792275,-2.533706,0.969360
0.020000,21.634607,5.567892,18.329850,5.158778,-1.809178,-0.845125,0.992539
0.020000,21.689632,5.654312,18.432301,5.122545,-1.811622,-0.122211,1.014993
0.020000,21.742360,5.741308,18.534029,5.086401,-1.807219,0.220143,1.036723
0.020000,21.792859,5.828791,18.635041,5.050593,-1.790389,0.841468,1.057736
0.020000,21.841200,5.916680,18.735348,5.015327,-1.763294,1.354769,1.078042
0.020000,21.887453,6.004897,18.834954,4.980337,-1.749530,0.688224,1.097654
0.020000,21.931695,6.093385,18.933886,4.946598,-1.686937,3.129645,1.116587
0.020000,21.973999,6.182084,19.032156,4.913496,-1.655092,1.592229,1.134858
0.020000,22.014438,6.270943,19.129785,4.881431,-1.603285,2.590376,1.152487
0.020000,22.053083,6.359915,19.226787,4.850107,-1.566151,1.856676,1.169493
0.020000,22.090007,6.448966,19.323189,4.820120,-1.499395,3.337789,1.185896
0.020000,22.125277,6.538060,19.419011,4.791081,-1.451932,2.373182,1.201718
0.020000,22.158961,6.627167,19.514272,4.763040,-1.402070,2.493104,1.216979
0.020000,22.191122,6.716261,19.608992,4.736035,-1.350224,2.592281,1.231701
0.020000,22.221822,6.805320,19.703194,4.710100,-1.296762,2.673082,1.245905
0.020000,22.251120,6.894327,19.796900,4.685260,-1.242010,2.737637,1.259612
0.020000,22.279076,6.983267,19.890130,4.661535,-1.186253,2.787843,1.272841
0.020000,22.305740,7.072122,19.982900,4.638469,-1.153299,1.647664,1.285612
0.020000,22.331166,7.160883,20.075231,4.616563,-1.095256,2.902179,1.297945
0.020000,22.355405,7.249543,20.167144,4.595663,-1.045034,2.511113,1.309858
0.020000,22.378501,7.338090,20.258654,4.575497,-1.008295,1.836910,1.321368
0.020000,22.400501,7.426518,20.349777,4.556160,-0.966844,2.072582,1.332493
0.020000,22.421448,7.514826,20.440536,4.537926,-0.911698,2.757302,1.343251
0.020000,22.441382,7.603009,20.530943,4.520372,-0.877709,1.699438,1.353656
0.020000,22.460340,7.691055,20.621007,4.503207,-0.858268,0.972054,1.363722
0.020000,22.478361,7.778970,20.710750,4.487133,-0.803693,2.728752,1.373466
0.020000,22.495479,7.866751,20.800185,4.471724,-0.770433,1.662971,1.382901
0.020000,22.511727,7.954397,20.889324,4.456974,-0.737479,1.647746,1.392040
0.020000,22.527137,8.041908,20.978182,4.442878,-0.704800,1.633902,1.400896
0.020000,22.541738,8.129278,21.066763,4.429085,-0.689674,0.756309,1.409481
0.020000,22.555560,8.216512,21.155085,4.416086,-0.649941,1.986653,1.417805
0.020000,22.568629,8.303612,21.243161,4.403781,-0.615238,1.735143,1.425880
0.020000,22.580972,8.390582,21.331002,4.392072,-0.585468,1.488501,1.433718
0.020000,22.592611,8.477408,21.418605,4.380133,-0.596968,-0.574993,1.441326
0.020000,22.603572,8.564109,21.505996,4.369575,-0.527867,3.455052,1.448715
0.020000,22.613876,8.650674,21.593172,4.358785,-0.539537,-0.583484,1.455893
0.020000,22.623546,8.737115,21.680152,4.348991,-0.489662,2.493742,1.462870
0.020000,22.632600,8.823420,21.766931,4.338936,-0.502784,-0.656122,1.469653
0.020000,22.641058,8.909605,21.853530,4.329986,-0.447501,2.764179,1.476250
0.020000,22.648939,8.995663,21.939948,4.320868,-0.455866,-0.418270,1.482668
0.020000,22.656260,9.081595,22.026191,4.312179,-0.434480,1.069337,1.488914
0.020000,22.662996,9.166835,22.111697,4.275288,-1.844537,-70.502884,1.494955
0.020000,22.669082,9.250121,22.195205,4.175385,-4.995135,-157.529897,1.500714
0.020000,22.674514,9.330652,22.275919,4.035739,-6.982311,-99.358802,1.506152
0.020000,22.679342,9.408328,22.353744,3.891251,-7.224414,-12.105164,1.511280
0.020000,22.683619,9.483159,22.428698,3.747670,-7.179024,2.269510,1.516114
0.020000,22.687394,9.555149,22.500787,3.604441,-7.161482,0.877090,1.520671
0.020000,22.690715,9.624315,22.570033,3.462303,-7.106865,2.730882,1.524963
0.020000,22.693623,9.690667,22.636449,3.320797,-7.075312,1.577622,1.529004
0.020000,22.696159,9.754212,22.700044,3.179772,-7.051254,1.202931,1.532806
0.020000,22.698359,9.814959,22.760831,3.039350,-7.021075,1.508927,1.536380
0.020000,22.700257,9.872921,22.818824,2.899651,-6.984988,1.804358,1.539737
0.020000,22.701884,9.928091,22.874017,2.759661,-6.999476,-0.724371,1.542883
0.020000,22.703270,9.980494,22.926439,2.621104,-6.927883,3.579633,1.545829
