dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,21.754662,6.357049,20.450000,0.500000,0.000000,0.000000,0.885673
0.200000,21.815589,6.436326,20.550000,0.500000,0.000000,0.000000,0.945755
0.200000,21.871568,6.519170,20.650000,0.500000,0.000000,0.000000,1.007580
0.200000,21.922274,6.605341,20.750000,0.500000,0.000000,0.000000,1.070352
0.200000,21.967466,6.694529,20.850000,0.500000,0.000000,0.000000,1.133180
0.200000,22.007001,6.786364,20.950000,0.500000,0.000000,0.000000,1.195151
0.200000,22.040848,6.880446,21.050000,0.500000,0.000000,0.000000,1.255405
0.200000,22.069081,6.976363,21.150000,0.500000,0.000000,0.000000,1.313200
0.200000,22.091870,7.073718,21.250000,0.500000,0.000000,0.000000,1.367953
0.200000,22.109465,7.172147,21.350000,0.500000,0.000000,0.000000,1.419263
0.200000,22.122170,7.271327,21.450000,0.500000,0.000000,0.000000,1.466895
0.200000,22.130326,7.370986,21.550000,0.500000,0.000000,0.000000,1.510763
0.200000,22.134290,7.470900,21.650000,0.500000,0.000000,0.000000,1.550896
0.200000,22.134425,7.570895,21.750000,0.500000,0.000000,0.000000,1.587406
0.200000,22.131084,7.670834,21.850000,0.500000,0.000000,0.000000,1.620459
0.200000,22.124607,7.770621,21.950000,0.500000,0.000000,0.000000,1.650252
0.200000,22.115314,7.870185,22.050000,0.500000,0.000000,0.000000,1.676992
0.200000,22.103504,7.969483,22.150000,0.500000,0.000000,0.000000,1.700890
0.200000,22.089458,8.068489,22.250000,0.500000,0.000000,0.000000,1.722146
0.200000,22.073433,8.167196,22.350000,0.500000,0.000000,0.000000,1.740945
0.200000,22.055669,8.265604,22.450000,0.500000,0.000000,0.000000,1.757457
0.200000,22.036388,8.363727,22.550000,0.500000,0.000000,0.000000,1.771834
0.200000,22.015798,8.461584,22.650000,0.500000,0.000000,0.000000,1.784209
0.200000,21.994091,8.559199,22.750000,0.500000,0.000000,0.000000,1.794696
0.200000,21.971450,8.656602,22.850000,0.500000,0.000000,0.000000,1.803393
0.200000,21.948046,8.753824,22.950000,0.500000,0.000000,0.000000,1.810380
0.200000,21.924044,8.850901,23.050000,0.500000,0.000000,0.000000,1.815722
0.200000,21.899601,8.947868,23.150000,0.500000,0.000000,0.000000,1.819468
0.200000,21.874871,9.044762,23.250000,0.500000,0.000000,0.000000,1.821652
0.200000,21.850004,9.141621,23.350000,0.500000,0.000000,0.000000,1.822294
0.200000,21.825150,9.238483,23.450000,0.500000,0.000000,0.000000,1.821399
0.200000,21.800457,9.335386,23.550000,0.500000,0.000000,0.000000,1.818960
0.200000,21.776076,9.432368,23.650000,0.500000,0.000000,0.000000,1.814955
0.200000,21.752161,9.529466,23.750000,0.500000,0.000000,0.000000,1.809346
0.200000,21.728871,9.626716,23.850000,0.500000,0.000000,0.000000,1.802083
0.200000,21.706371,9.724152,23.950000,0.500000,0.000000,0.000000,1.793098
0.200000,21.684835,9.821805,24.050000,0.500000,0.000000,0.000000,1.782307
